id_user,id_makanan,rekomendasi
18,3,allowed
18,4,allowed
18,5,allowed
18,6,allowed
18,7,allowed
18,8,allowed
18,9,allowed
18,10,allowed
18,11,allowed
18,12,not allowed
18,13,allowed
18,14,allowed
18,15,allowed
18,16,allowed
18,17,allowed
18,18,allowed
18,19,not allowed
18,20,allowed
18,21,allowed
18,22,allowed
18,23,allowed
18,24,allowed
18,25,allowed
18,26,allowed
18,27,allowed
18,28,allowed
18,29,allowed
18,30,allowed
18,31,allowed
18,32,allowed
18,33,allowed
18,34,allowed
18,35,not allowed
18,36,allowed
18,37,not allowed
18,38,not allowed
18,39,allowed
18,40,allowed
18,41,allowed
18,42,allowed
18,43,allowed
18,44,allowed
18,45,allowed
18,46,allowed
18,47,allowed
18,48,allowed
18,49,allowed
18,50,allowed
18,51,allowed
18,52,allowed
18,53,allowed
18,54,allowed
18,55,allowed
18,56,allowed
18,57,not allowed
18,58,allowed
18,59,allowed
18,60,allowed
18,61,not allowed
18,62,allowed
18,63,allowed
18,64,allowed
18,65,allowed
18,66,allowed
18,67,allowed
18,68,allowed
18,69,allowed
18,70,allowed
18,71,allowed
18,72,allowed
18,73,allowed
18,74,allowed
18,75,allowed
18,76,allowed
18,77,not allowed
18,78,not allowed
18,79,not allowed
18,80,allowed
18,81,not allowed
18,82,not allowed
18,83,allowed
18,84,allowed
18,85,allowed
18,86,allowed
18,87,not allowed
18,88,allowed
18,89,allowed
18,90,not allowed
18,91,allowed
18,92,allowed
18,93,not allowed
18,94,not allowed
18,95,not allowed
18,96,allowed
18,97,not allowed
18,98,not allowed
18,99,allowed
18,100,not allowed
19,1,allowed
19,2,allowed
19,3,allowed
19,4,allowed
19,5,allowed
19,6,allowed
19,7,allowed
19,8,allowed
19,9,allowed
19,10,allowed
19,11,allowed
19,12,not allowed
19,13,allowed
19,14,allowed
19,15,allowed
19,16,allowed
19,17,allowed
19,18,allowed
19,19,not allowed
19,20,allowed
19,21,allowed
19,22,allowed
19,23,allowed
19,24,allowed
19,25,allowed
19,26,allowed
19,27,allowed
19,28,allowed
19,29,allowed
19,30,allowed
19,31,allowed
19,32,allowed
19,33,allowed
19,34,allowed
19,35,not allowed
19,36,allowed
19,37,not allowed
19,38,not allowed
19,39,allowed
19,40,allowed
19,41,allowed
19,42,allowed
19,43,allowed
19,44,allowed
19,45,allowed
19,46,allowed
19,47,allowed
19,48,allowed
19,49,allowed
19,50,allowed
19,51,allowed
19,52,allowed
19,53,allowed
19,54,allowed
19,55,allowed
19,56,allowed
19,57,not allowed
19,58,allowed
19,59,allowed
19,60,allowed
19,61,not allowed
19,62,allowed
19,63,allowed
19,64,allowed
19,65,allowed
19,66,allowed
19,67,allowed
19,68,allowed
19,69,allowed
19,70,allowed
19,71,allowed
19,72,allowed
19,73,allowed
19,74,allowed
19,75,allowed
19,76,allowed
19,77,not allowed
19,78,not allowed
19,79,not allowed
19,80,allowed
19,81,not allowed
19,82,not allowed
19,83,allowed
19,84,allowed
19,85,allowed
19,86,allowed
19,87,not allowed
19,88,allowed
19,89,allowed
19,90,not allowed
19,91,allowed
19,92,allowed
19,93,not allowed
19,94,not allowed
19,95,not allowed
19,96,allowed
19,97,not allowed
19,98,not allowed
19,99,allowed
19,100,not allowed
20,1,allowed
20,2,allowed
20,3,allowed
20,4,allowed
20,5,allowed
20,6,allowed
20,7,allowed
20,8,allowed
20,9,allowed
20,10,allowed
20,11,allowed
20,12,not allowed
20,13,allowed
20,14,allowed
20,15,allowed
20,16,allowed
20,17,allowed
20,18,allowed
20,19,not allowed
20,20,allowed
20,21,allowed
20,22,allowed
20,23,allowed
20,24,allowed
20,25,allowed
20,26,allowed
20,27,allowed
20,28,allowed
20,29,allowed
20,30,allowed
20,31,allowed
20,32,allowed
20,33,allowed
20,34,allowed
20,35,not allowed
20,36,allowed
20,37,not allowed
20,38,not allowed
20,39,allowed
20,40,allowed
20,41,allowed
20,42,allowed
20,43,allowed
20,44,allowed
20,45,allowed
20,46,allowed
20,47,allowed
20,48,allowed
20,49,allowed
20,50,allowed
20,51,allowed
20,52,allowed
20,53,allowed
20,54,allowed
20,55,allowed
20,56,allowed
20,57,not allowed
20,58,allowed
20,59,allowed
20,60,allowed
20,61,not allowed
20,62,allowed
20,63,allowed
20,64,allowed
20,65,allowed
20,66,allowed
20,67,allowed
20,68,allowed
20,69,allowed
20,70,allowed
20,71,allowed
20,72,allowed
20,73,allowed
20,74,allowed
20,75,allowed
20,76,allowed
20,77,not allowed
20,78,not allowed
20,79,not allowed
20,80,allowed
20,81,not allowed
20,82,not allowed
20,83,allowed
20,84,allowed
20,85,allowed
20,86,allowed
20,87,not allowed
20,88,allowed
20,89,allowed
20,90,not allowed
20,91,allowed
20,92,allowed
20,93,not allowed
20,94,not allowed
20,95,not allowed
20,96,allowed
20,97,not allowed
20,98,not allowed
20,99,allowed
20,100,not allowed
21,1,allowed
21,2,allowed
21,3,allowed
21,4,allowed
21,5,allowed
21,6,allowed
21,7,allowed
21,8,allowed
21,9,allowed
21,10,allowed
21,11,allowed
21,12,not allowed
21,13,allowed
21,14,allowed
21,15,allowed
21,16,allowed
21,17,allowed
21,18,allowed
21,19,not allowed
21,20,allowed
21,21,allowed
21,22,allowed
21,23,allowed
21,24,allowed
21,25,allowed
21,26,allowed
21,27,allowed
21,28,allowed
21,29,allowed
21,30,allowed
21,31,allowed
21,32,allowed
21,33,allowed
21,34,allowed
21,35,not allowed
21,36,allowed
21,37,not allowed
21,38,not allowed
21,39,allowed
21,40,allowed
21,41,allowed
21,42,allowed
21,43,allowed
21,44,allowed
21,45,allowed
21,46,allowed
21,47,allowed
21,48,allowed
21,49,allowed
21,50,allowed
21,51,allowed
21,52,allowed
21,53,allowed
21,54,allowed
21,55,allowed
21,56,allowed
21,57,not allowed
21,58,allowed
21,59,allowed
21,60,allowed
21,61,not allowed
21,62,allowed
21,63,allowed
21,64,allowed
21,65,allowed
21,66,allowed
21,67,allowed
21,68,allowed
21,69,allowed
21,70,allowed
21,71,allowed
21,72,allowed
21,73,allowed
21,74,allowed
21,75,allowed
21,76,allowed
21,77,not allowed
21,78,not allowed
21,79,not allowed
21,80,allowed
21,81,not allowed
21,82,not allowed
21,83,allowed
21,84,allowed
21,85,allowed
21,86,allowed
21,87,not allowed
21,88,allowed
21,89,allowed
21,90,not allowed
21,91,allowed
21,92,allowed
21,93,not allowed
21,94,not allowed
21,95,not allowed
21,96,allowed
21,97,not allowed
21,98,not allowed
21,99,allowed
21,100,not allowed
22,1,allowed
22,2,allowed
22,3,allowed
22,4,allowed
22,5,allowed
22,6,allowed
22,7,allowed
22,8,allowed
22,9,allowed
22,10,allowed
22,11,allowed
22,12,not allowed
22,13,allowed
22,14,allowed
22,15,allowed
22,16,allowed
22,17,allowed
22,18,allowed
22,19,not allowed
22,20,allowed
22,21,allowed
22,22,allowed
22,23,allowed
22,24,allowed
22,25,allowed
22,26,allowed
22,27,allowed
22,28,allowed
22,29,allowed
22,30,allowed
22,31,allowed
22,32,allowed
22,33,allowed
22,34,allowed
22,35,not allowed
22,36,allowed
22,37,not allowed
22,38,not allowed
22,39,allowed
22,40,allowed
22,41,allowed
22,42,allowed
22,43,allowed
22,44,allowed
22,45,allowed
22,46,allowed
22,47,allowed
22,48,allowed
22,49,allowed
22,50,allowed
22,51,allowed
22,52,allowed
22,53,allowed
22,54,allowed
22,55,allowed
22,56,allowed
22,57,not allowed
22,58,allowed
22,59,allowed
22,60,allowed
22,61,not allowed
22,62,allowed
22,63,allowed
22,64,allowed
22,65,allowed
22,66,allowed
22,67,allowed
22,68,allowed
22,69,allowed
22,70,allowed
22,71,allowed
22,72,allowed
22,73,allowed
22,74,allowed
22,75,allowed
22,76,allowed
22,77,not allowed
22,78,not allowed
22,79,not allowed
22,80,allowed
22,81,not allowed
22,82,not allowed
22,83,allowed
22,84,allowed
22,85,allowed
22,86,allowed
22,87,not allowed
22,88,allowed
22,89,allowed
22,90,not allowed
22,91,allowed
22,92,allowed
22,93,not allowed
22,94,not allowed
22,95,not allowed
22,96,allowed
22,97,not allowed
22,98,not allowed
22,99,allowed
22,100,not allowed
23,1,allowed
23,2,allowed
23,3,allowed
23,4,allowed
23,5,allowed
23,6,allowed
23,7,allowed
23,8,allowed
23,9,allowed
23,10,allowed
23,11,allowed
23,12,not allowed
23,13,allowed
23,14,allowed
23,15,allowed
23,16,allowed
23,17,allowed
23,18,allowed
23,19,not allowed
23,20,allowed
23,21,allowed
23,22,allowed
23,23,allowed
23,24,allowed
23,25,allowed
23,26,allowed
23,27,allowed
23,28,allowed
23,29,allowed
23,30,allowed
23,31,allowed
23,32,allowed
23,33,allowed
23,34,allowed
23,35,not allowed
23,36,allowed
23,37,not allowed
23,38,not allowed
23,39,allowed
23,40,allowed
23,41,allowed
23,42,allowed
23,43,allowed
23,44,allowed
23,45,allowed
23,46,allowed
23,47,allowed
23,48,allowed
23,49,allowed
23,50,allowed
23,51,allowed
23,52,allowed
23,53,allowed
23,54,allowed
23,55,allowed
23,56,allowed
23,57,not allowed
23,58,allowed
23,59,allowed
23,60,allowed
23,61,not allowed
23,62,allowed
23,63,allowed
23,64,allowed
23,65,allowed
23,66,allowed
23,67,allowed
23,68,allowed
23,69,allowed
23,70,allowed
23,71,allowed
23,72,allowed
23,73,allowed
23,74,allowed
23,75,allowed
23,76,allowed
23,77,not allowed
23,78,not allowed
23,79,not allowed
23,80,allowed
23,81,not allowed
23,82,not allowed
23,83,allowed
23,84,allowed
23,85,allowed
23,86,allowed
23,87,not allowed
23,88,allowed
23,89,allowed
23,90,not allowed
23,91,allowed
23,92,allowed
23,93,not allowed
23,94,not allowed
23,95,not allowed
23,96,allowed
23,97,not allowed
23,98,not allowed
23,99,allowed
23,100,not allowed
24,1,allowed
24,2,allowed
24,3,allowed
24,4,allowed
24,5,allowed
24,6,allowed
24,7,allowed
24,8,allowed
24,9,allowed
24,10,allowed
24,11,allowed
24,12,not allowed
24,13,allowed
24,14,allowed
24,15,allowed
24,16,allowed
24,17,allowed
24,18,allowed
24,19,not allowed
24,20,allowed
24,21,allowed
24,22,allowed
24,23,allowed
24,24,allowed
24,25,allowed
24,26,allowed
24,27,allowed
24,28,allowed
24,29,allowed
24,30,allowed
24,31,allowed
24,32,allowed
24,33,allowed
24,34,allowed
24,35,not allowed
24,36,allowed
24,37,not allowed
24,38,not allowed
24,39,allowed
24,40,allowed
24,41,allowed
24,42,allowed
24,43,allowed
24,44,allowed
24,45,allowed
24,46,allowed
24,47,allowed
24,48,allowed
24,49,allowed
24,50,allowed
24,51,allowed
24,52,allowed
24,53,allowed
24,54,allowed
24,55,allowed
24,56,allowed
24,57,not allowed
24,58,allowed
24,59,allowed
24,60,allowed
24,61,not allowed
24,62,allowed
24,63,allowed
24,64,allowed
24,65,allowed
24,66,allowed
24,67,allowed
24,68,allowed
24,69,allowed
24,70,allowed
24,71,allowed
24,72,allowed
24,73,allowed
24,74,allowed
24,75,allowed
24,76,allowed
24,77,not allowed
24,78,not allowed
24,79,not allowed
24,80,allowed
24,81,not allowed
24,82,not allowed
24,83,allowed
24,84,allowed
24,85,allowed
24,86,allowed
24,87,not allowed
24,88,allowed
24,89,allowed
24,90,not allowed
24,91,allowed
24,92,allowed
24,93,not allowed
24,94,not allowed
24,95,not allowed
24,96,allowed
24,97,not allowed
24,98,not allowed
24,99,allowed
24,100,not allowed
25,1,allowed
25,2,allowed
25,3,allowed
25,4,allowed
25,5,allowed
25,6,allowed
25,7,allowed
25,8,allowed
25,9,allowed
25,10,allowed
25,11,allowed
25,12,not allowed
25,13,allowed
25,14,allowed
25,15,allowed
25,16,allowed
25,17,allowed
25,18,allowed
25,19,not allowed
25,20,allowed
25,21,allowed
25,22,allowed
25,23,allowed
25,24,allowed
25,25,allowed
25,26,allowed
25,27,allowed
25,28,allowed
25,29,allowed
25,30,allowed
25,31,allowed
25,32,allowed
25,33,allowed
25,34,allowed
25,35,not allowed
25,36,allowed
25,37,not allowed
25,38,not allowed
25,39,allowed
25,40,allowed
25,41,allowed
25,42,allowed
25,43,allowed
25,44,allowed
25,45,allowed
25,46,allowed
25,47,allowed
25,48,allowed
25,49,allowed
25,50,allowed
25,51,allowed
25,52,allowed
25,53,allowed
25,54,allowed
25,55,allowed
25,56,allowed
25,57,not allowed
25,58,allowed
25,59,allowed
25,60,allowed
25,61,not allowed
25,62,allowed
25,63,allowed
25,64,allowed
25,65,allowed
25,66,allowed
25,67,allowed
25,68,allowed
25,69,allowed
25,70,allowed
25,71,allowed
25,72,allowed
25,73,allowed
25,74,allowed
25,75,allowed
25,76,allowed
25,77,not allowed
25,78,not allowed
25,79,not allowed
25,80,allowed
25,81,not allowed
25,82,not allowed
25,83,allowed
25,84,allowed
25,85,allowed
25,86,allowed
25,87,not allowed
25,88,allowed
25,89,allowed
25,90,not allowed
25,91,allowed
25,92,allowed
25,93,not allowed
25,94,not allowed
25,95,not allowed
25,96,allowed
25,97,not allowed
25,98,not allowed
25,99,allowed
25,100,not allowed
26,1,allowed
26,2,allowed
26,3,allowed
26,4,allowed
26,5,allowed
26,6,allowed
26,7,allowed
26,8,allowed
26,9,allowed
26,10,allowed
26,11,allowed
26,12,not allowed
26,13,allowed
26,14,allowed
26,15,allowed
26,16,allowed
26,17,allowed
26,18,allowed
26,19,not allowed
26,20,allowed
26,21,allowed
26,22,allowed
26,23,allowed
26,24,allowed
26,25,allowed
26,26,allowed
26,27,allowed
26,28,allowed
26,29,allowed
26,30,allowed
26,31,allowed
26,32,allowed
26,33,allowed
26,34,allowed
26,35,not allowed
26,36,allowed
26,37,not allowed
26,38,not allowed
26,39,allowed
26,40,allowed
26,41,allowed
26,42,allowed
26,43,allowed
26,44,allowed
26,45,allowed
26,46,allowed
26,47,allowed
26,48,allowed
26,49,allowed
26,50,allowed
26,51,allowed
26,52,allowed
26,53,allowed
26,54,allowed
26,55,allowed
26,56,allowed
26,57,not allowed
26,58,allowed
26,59,allowed
26,60,allowed
26,61,not allowed
26,62,allowed
26,63,allowed
26,64,allowed
26,65,allowed
26,66,allowed
26,67,allowed
26,68,allowed
26,69,allowed
26,70,allowed
26,71,allowed
26,72,allowed
26,73,allowed
26,74,allowed
26,75,allowed
26,76,allowed
26,77,not allowed
26,78,not allowed
26,79,not allowed
26,80,allowed
26,81,not allowed
26,82,not allowed
26,83,allowed
26,84,allowed
26,85,allowed
26,86,allowed
26,87,not allowed
26,88,allowed
26,89,allowed
26,90,not allowed
26,91,allowed
26,92,allowed
26,93,not allowed
26,94,not allowed
26,95,not allowed
26,96,allowed
26,97,not allowed
26,98,not allowed
26,99,allowed
26,100,not allowed
27,1,allowed
27,2,allowed
27,3,allowed
27,4,allowed
27,5,allowed
27,6,allowed
27,7,allowed
27,8,allowed
27,9,allowed
27,10,allowed
27,11,allowed
27,12,not allowed
27,13,allowed
27,14,allowed
27,15,allowed
27,16,allowed
27,17,allowed
27,18,allowed
27,19,not allowed
27,20,allowed
27,21,allowed
27,22,allowed
27,23,allowed
27,24,allowed
27,25,allowed
27,26,allowed
27,27,allowed
27,28,allowed
27,29,allowed
27,30,allowed
27,31,allowed
27,32,allowed
27,33,allowed
27,34,allowed
27,35,not allowed
27,36,allowed
27,37,not allowed
27,38,not allowed
27,39,allowed
27,40,allowed
27,41,allowed
27,42,allowed
27,43,allowed
27,44,allowed
27,45,allowed
27,46,allowed
27,47,allowed
27,48,allowed
27,49,allowed
27,50,allowed
27,51,allowed
27,52,allowed
27,53,allowed
27,54,allowed
27,55,allowed
27,56,allowed
27,57,not allowed
27,58,allowed
27,59,allowed
27,60,allowed
27,61,not allowed
27,62,allowed
27,63,allowed
27,64,allowed
27,65,allowed
27,66,allowed
27,67,allowed
27,68,allowed
27,69,allowed
27,70,allowed
27,71,allowed
27,72,allowed
27,73,allowed
27,74,allowed
27,75,allowed
27,76,allowed
27,77,not allowed
27,78,not allowed
27,79,not allowed
27,80,allowed
27,81,not allowed
27,82,not allowed
27,83,allowed
27,84,allowed
27,85,allowed
27,86,allowed
27,87,not allowed
27,88,allowed
27,89,allowed
27,90,not allowed
27,91,allowed
27,92,allowed
27,93,not allowed
27,94,not allowed
27,95,not allowed
27,96,allowed
27,97,not allowed
27,98,not allowed
27,99,allowed
27,100,not allowed
28,1,allowed
28,2,allowed
28,3,allowed
28,4,allowed
28,5,allowed
28,6,allowed
28,7,allowed
28,8,allowed
28,9,allowed
28,10,allowed
28,11,allowed
28,12,not allowed
28,13,allowed
28,14,allowed
28,15,allowed
28,16,allowed
28,17,allowed
28,18,allowed
28,19,not allowed
28,20,allowed
28,21,allowed
28,22,allowed
28,23,allowed
28,24,allowed
28,25,allowed
28,26,allowed
28,27,allowed
28,28,allowed
28,29,allowed
28,30,allowed
28,31,allowed
28,32,allowed
28,33,allowed
28,34,allowed
28,35,not allowed
28,36,allowed
28,37,not allowed
28,38,not allowed
28,39,allowed
28,40,allowed
28,41,allowed
28,42,allowed
28,43,allowed
28,44,allowed
28,45,allowed
28,46,allowed
28,47,allowed
28,48,allowed
28,49,allowed
28,50,allowed
28,51,allowed
28,52,allowed
28,53,allowed
28,54,allowed
28,55,allowed
28,56,allowed
28,57,not allowed
28,58,allowed
28,59,allowed
28,60,allowed
28,61,not allowed
28,62,allowed
28,63,allowed
28,64,allowed
28,65,allowed
28,66,allowed
28,67,allowed
28,68,allowed
28,69,allowed
28,70,allowed
28,71,allowed
28,72,allowed
28,73,allowed
28,74,allowed
28,75,allowed
28,76,allowed
28,77,not allowed
28,78,not allowed
28,79,not allowed
28,80,allowed
28,81,not allowed
28,82,not allowed
28,83,allowed
28,84,allowed
28,85,allowed
28,86,allowed
28,87,not allowed
28,88,allowed
28,89,allowed
28,90,not allowed
28,91,allowed
28,92,allowed
28,93,not allowed
28,94,not allowed
28,95,not allowed
28,96,allowed
28,97,not allowed
28,98,not allowed
28,99,allowed
28,100,not allowed
29,1,allowed
29,2,allowed
29,3,allowed
29,4,allowed
29,5,allowed
29,6,allowed
29,7,allowed
29,8,allowed
29,9,allowed
29,10,allowed
29,11,allowed
29,12,not allowed
29,13,allowed
29,14,allowed
29,15,allowed
29,16,allowed
29,17,allowed
29,18,allowed
29,19,not allowed
29,20,allowed
29,21,allowed
29,22,allowed
29,23,allowed
29,24,allowed
29,25,allowed
29,26,allowed
29,27,allowed
29,28,allowed
29,29,allowed
29,30,allowed
29,31,allowed
29,32,allowed
29,33,allowed
29,34,allowed
29,35,not allowed
29,36,allowed
29,37,not allowed
29,38,not allowed
29,39,allowed
29,40,allowed
29,41,allowed
29,42,allowed
29,43,allowed
29,44,allowed
29,45,allowed
29,46,allowed
29,47,allowed
29,48,allowed
29,49,allowed
29,50,allowed
29,51,allowed
29,52,allowed
29,53,allowed
29,54,allowed
29,55,allowed
29,56,allowed
29,57,not allowed
29,58,allowed
29,59,allowed
29,60,allowed
29,61,not allowed
29,62,allowed
29,63,allowed
29,64,allowed
29,65,allowed
29,66,allowed
29,67,allowed
29,68,allowed
29,69,allowed
29,70,allowed
29,71,allowed
29,72,allowed
29,73,allowed
29,74,allowed
29,75,allowed
29,76,allowed
29,77,not allowed
29,78,not allowed
29,79,not allowed
29,80,allowed
29,81,not allowed
29,82,not allowed
29,83,allowed
29,84,allowed
29,85,allowed
29,86,allowed
29,87,not allowed
29,88,allowed
29,89,allowed
29,90,not allowed
29,91,allowed
29,92,allowed
29,93,not allowed
29,94,not allowed
29,95,not allowed
29,96,allowed
29,97,not allowed
29,98,not allowed
29,99,allowed
29,100,not allowed
30,1,allowed
30,2,allowed
30,3,allowed
30,4,allowed
30,5,allowed
30,6,allowed
30,7,allowed
30,8,allowed
30,9,allowed
30,10,allowed
30,11,allowed
30,12,not allowed
30,13,allowed
30,14,allowed
30,15,allowed
30,16,allowed
30,17,allowed
30,18,allowed
30,19,not allowed
30,20,allowed
30,21,allowed
30,22,allowed
30,23,allowed
30,24,not allowed
30,25,allowed
30,26,allowed
30,27,allowed
30,28,allowed
30,29,allowed
30,30,allowed
30,31,allowed
30,32,allowed
30,33,allowed
30,34,allowed
30,35,allowed
30,36,not allowed
30,37,allowed
30,38,allowed
30,39,allowed
30,40,allowed
30,41,allowed
30,42,allowed
30,43,allowed
30,44,allowed
30,45,allowed
30,46,not allowed
30,47,allowed
30,48,allowed
30,49,allowed
30,50,allowed
30,51,allowed
30,52,allowed
30,53,not allowed
30,54,allowed
30,55,allowed
30,56,not allowed
30,57,not allowed
30,58,allowed
30,59,not allowed
30,60,allowed
30,61,not allowed
30,62,allowed
30,63,allowed
30,64,allowed
30,65,allowed
30,66,allowed
30,67,allowed
30,68,allowed
30,69,allowed
30,70,allowed
30,71,allowed
30,72,allowed
30,73,allowed
30,74,allowed
30,75,allowed
30,76,allowed
30,77,not allowed
30,78,not allowed
30,79,not allowed
30,80,allowed
30,81,not allowed
30,82,allowed
30,83,allowed
30,84,allowed
30,85,allowed
30,86,allowed
30,87,not allowed
30,88,allowed
30,89,allowed
30,90,not allowed
30,91,allowed
30,92,allowed
30,93,not allowed
30,94,not allowed
30,95,not allowed
30,96,allowed
30,97,not allowed
30,98,not allowed
30,99,allowed
30,100,not allowed
31,1,allowed
31,2,allowed
31,3,allowed
31,4,allowed
31,5,allowed
31,6,allowed
31,7,allowed
31,8,allowed
31,9,allowed
31,10,allowed
31,11,allowed
31,12,not allowed
31,13,allowed
31,14,allowed
31,15,allowed
31,16,allowed
31,17,allowed
31,18,allowed
31,19,not allowed
31,20,allowed
31,21,allowed
31,22,allowed
31,23,allowed
31,24,not allowed
31,25,allowed
31,26,allowed
31,27,allowed
31,28,allowed
31,29,allowed
31,30,allowed
31,31,allowed
31,32,allowed
31,33,allowed
31,34,allowed
31,35,allowed
31,36,not allowed
31,37,allowed
31,38,allowed
31,39,allowed
31,40,allowed
31,41,allowed
31,42,allowed
31,43,allowed
31,44,allowed
31,45,allowed
31,46,not allowed
31,47,allowed
31,48,allowed
31,49,allowed
31,50,allowed
31,51,allowed
31,52,allowed
31,53,not allowed
31,54,allowed
31,55,allowed
31,56,not allowed
31,57,not allowed
31,58,allowed
31,59,not allowed
31,60,allowed
31,61,not allowed
31,62,allowed
31,63,allowed
31,64,allowed
31,65,allowed
31,66,allowed
31,67,allowed
31,68,allowed
31,69,allowed
31,70,allowed
31,71,allowed
31,72,allowed
31,73,allowed
31,74,allowed
31,75,allowed
31,76,allowed
31,77,not allowed
31,78,not allowed
31,79,not allowed
31,80,allowed
31,81,not allowed
31,82,allowed
31,83,allowed
31,84,allowed
31,85,allowed
31,86,allowed
31,87,not allowed
31,88,allowed
31,89,allowed
31,90,not allowed
31,91,allowed
31,92,allowed
31,93,not allowed
31,94,not allowed
31,95,not allowed
31,96,allowed
31,97,not allowed
31,98,not allowed
31,99,allowed
31,100,not allowed
32,1,allowed
32,2,allowed
32,3,allowed
32,4,allowed
32,5,allowed
32,6,allowed
32,7,allowed
32,8,allowed
32,9,allowed
32,10,allowed
32,11,allowed
32,12,not allowed
32,13,allowed
32,14,allowed
32,15,allowed
32,16,allowed
32,17,allowed
32,18,allowed
32,19,not allowed
32,20,allowed
32,21,allowed
32,22,allowed
32,23,allowed
32,24,not allowed
32,25,allowed
32,26,allowed
32,27,allowed
32,28,allowed
32,29,allowed
32,30,allowed
32,31,allowed
32,32,allowed
32,33,allowed
32,34,allowed
32,35,allowed
32,36,not allowed
32,37,allowed
32,38,allowed
32,39,allowed
32,40,allowed
32,41,allowed
32,42,allowed
32,43,allowed
32,44,allowed
32,45,allowed
32,46,not allowed
32,47,allowed
32,48,allowed
32,49,allowed
32,50,allowed
32,51,allowed
32,52,allowed
32,53,not allowed
32,54,allowed
32,55,allowed
32,56,not allowed
32,57,not allowed
32,58,allowed
32,59,not allowed
32,60,allowed
32,61,not allowed
32,62,allowed
32,63,allowed
32,64,allowed
32,65,allowed
32,66,allowed
32,67,allowed
32,68,allowed
32,69,allowed
32,70,allowed
32,71,allowed
32,72,allowed
32,73,allowed
32,74,allowed
32,75,allowed
32,76,allowed
32,77,not allowed
32,78,not allowed
32,79,not allowed
32,80,allowed
32,81,not allowed
32,82,allowed
32,83,allowed
32,84,allowed
32,85,allowed
32,86,allowed
32,87,not allowed
32,88,allowed
32,89,allowed
32,90,not allowed
32,91,allowed
32,92,allowed
32,93,not allowed
32,94,not allowed
32,95,not allowed
32,96,allowed
32,97,not allowed
32,98,not allowed
32,99,allowed
32,100,not allowed
33,1,allowed
33,2,allowed
33,3,allowed
33,4,allowed
33,5,allowed
33,6,allowed
33,7,allowed
33,8,allowed
33,9,allowed
33,10,allowed
33,11,allowed
33,12,not allowed
33,13,allowed
33,14,allowed
33,15,allowed
33,16,allowed
33,17,allowed
33,18,allowed
33,19,not allowed
33,20,allowed
33,21,allowed
33,22,allowed
33,23,allowed
33,24,not allowed
33,25,allowed
33,26,allowed
33,27,allowed
33,28,allowed
33,29,allowed
33,30,allowed
33,31,allowed
33,32,allowed
33,33,allowed
33,34,allowed
33,35,allowed
33,36,not allowed
33,37,allowed
33,38,allowed
33,39,allowed
33,40,allowed
33,41,allowed
33,42,allowed
33,43,allowed
33,44,allowed
33,45,allowed
33,46,not allowed
33,47,allowed
33,48,allowed
33,49,allowed
33,50,allowed
33,51,allowed
33,52,allowed
33,53,not allowed
33,54,allowed
33,55,allowed
33,56,not allowed
33,57,not allowed
33,58,allowed
33,59,not allowed
33,60,allowed
33,61,not allowed
33,62,allowed
33,63,allowed
33,64,allowed
33,65,allowed
33,66,allowed
33,67,allowed
33,68,allowed
33,69,allowed
33,70,allowed
33,71,allowed
33,72,allowed
33,73,allowed
33,74,allowed
33,75,allowed
33,76,allowed
33,77,not allowed
33,78,not allowed
33,79,not allowed
33,80,allowed
33,81,not allowed
33,82,allowed
33,83,allowed
33,84,allowed
33,85,allowed
33,86,allowed
33,87,not allowed
33,88,allowed
33,89,allowed
33,90,not allowed
33,91,allowed
33,92,allowed
33,93,not allowed
33,94,not allowed
33,95,not allowed
33,96,allowed
33,97,not allowed
33,98,not allowed
33,99,allowed
33,100,not allowed
34,1,allowed
34,2,allowed
34,3,allowed
34,4,allowed
34,5,allowed
34,6,allowed
34,7,allowed
34,8,allowed
34,9,allowed
34,10,allowed
34,11,allowed
34,12,not allowed
34,13,allowed
34,14,allowed
34,15,allowed
34,16,allowed
34,17,allowed
34,18,allowed
34,19,not allowed
34,20,allowed
34,21,allowed
34,22,allowed
34,23,allowed
34,24,not allowed
34,25,allowed
34,26,allowed
34,27,allowed
34,28,allowed
34,29,allowed
34,30,allowed
34,31,allowed
34,32,allowed
34,33,allowed
34,34,allowed
34,35,allowed
34,36,not allowed
34,37,allowed
34,38,allowed
34,39,allowed
34,40,allowed
34,41,allowed
34,42,allowed
34,43,allowed
34,44,allowed
34,45,allowed
34,46,not allowed
34,47,allowed
34,48,allowed
34,49,allowed
34,50,allowed
34,51,allowed
34,52,allowed
34,53,not allowed
34,54,allowed
34,55,allowed
34,56,not allowed
34,57,not allowed
34,58,allowed
34,59,not allowed
34,60,allowed
34,61,not allowed
34,62,allowed
34,63,allowed
34,64,allowed
34,65,allowed
34,66,allowed
34,67,allowed
34,68,allowed
34,69,allowed
34,70,allowed
34,71,allowed
34,72,allowed
34,73,allowed
34,74,allowed
34,75,allowed
34,76,allowed
34,77,not allowed
34,78,not allowed
34,79,not allowed
34,80,allowed
34,81,not allowed
34,82,allowed
34,83,allowed
34,84,allowed
34,85,allowed
34,86,allowed
34,87,not allowed
34,88,allowed
34,89,allowed
34,90,not allowed
34,91,allowed
34,92,allowed
34,93,not allowed
34,94,not allowed
34,95,not allowed
34,96,allowed
34,97,not allowed
34,98,not allowed
34,99,allowed
34,100,not allowed
35,1,allowed
35,2,allowed
35,3,allowed
35,4,allowed
35,5,allowed
35,6,allowed
